SCATS_Number,Time,Average_Traffic_Volume
3682,14:30,142.96
3682,14:45,147.97
3682,15:00,159.48
3682,15:15,169.11
3682,15:30,173.13
3682,15:45,180.04
3682,16:00,181.72
3682,16:15,182.72
3682,16:30,182.53
3682,16:45,187.55
3682,17:00,197.14
3682,17:15,210.52
3682,17:30,209.84
3682,17:45,206.26
3682,18:00,194.45
3682,18:15,183.19
3682,18:30,157.64
3682,18:45,138.77
3682,19:00,122.59
3682,19:15,111.79
3682,19:30,95.71
3682,19:45,84.03
3682,20:00,75.41
3682,20:15,69.91
3682,20:30,66.38
3682,20:45,64.99
3682,21:00,64.51
3682,21:15,66.41
3682,21:30,63.24
3682,21:45,59.03
3682,22:00,55.88
3682,22:15,50.35
3682,22:30,47.05
3682,22:45,41.91
3682,23:00,37.53
3682,23:15,32.84
3682,23:30,29.01
3682,23:45,24.73
3685,00:00,48.47
3685,00:15,45.61
3685,00:30,36.55
3685,00:45,30.88
3685,01:00,26.18
3685,01:15,24.01
3685,01:30,21.49
3685,01:45,19.55
3685,02:00,16.72
3685,02:15,16.57
3685,02:30,14.57
3685,02:45,13.42
3685,03:00,13.00
3685,03:15,12.06
3685,03:30,12.58
3685,03:45,13.08
3685,04:00,13.04
3685,04:15,14.43
3685,04:30,16.05
3685,04:45,16.49
3685,05:00,18.59
3685,05:15,26.54
3685,05:30,38.65
3685,05:45,48.23
3685,06:00,62.60
3685,06:15,97.36
3685,06:30,136.75
3685,06:45,148.43
3685,07:00,171.46
3685,07:15,209.88
3685,07:30,233.51
3685,07:45,255.12
3685,08:00,265.90
3685,08:15,275.14
3685,08:30,272.51
3685,08:45,263.94
3685,09:00,244.60
3685,09:15,238.99
3685,09:30,244.24
3685,09:45,241.89
3685,10:00,227.24
3685,10:15,226.70
3685,10:30,231.51
3685,10:45,234.86
3685,11:00,227.12
3685,11:15,237.18
3685,11:30,245.45
3685,11:45,245.63
3685,12:00,249.47
3685,12:15,252.73
3685,12:30,246.66
3685,12:45,247.10
3685,13:00,242.46
3685,13:15,246.39
3685,13:30,250.60
3685,13:45,250.34
3685,14:00,249.70
3685,14:15,252.98
3685,14:30,250.84
3685,14:45,254.42
3685,15:00,267.19
3685,15:15,270.76
3685,15:30,278.63
3685,15:45,277.41
3685,16:00,281.72
3685,16:15,289.70
3685,16:30,293.66
3685,16:45,286.81
3685,17:00,294.72
3685,17:15,302.92
3685,17:30,305.73
3685,17:45,302.54
3685,18:00,288.93
3685,18:15,273.24
3685,18:30,243.86
3685,18:45,219.67
3685,19:00,198.16
3685,19:15,188.52
3685,19:30,170.90
3685,19:45,152.24
3685,20:00,140.86
3685,20:15,129.23
3685,20:30,124.73
3685,20:45,124.11
3685,21:00,126.93
3685,21:15,125.65
3685,21:30,119.75
3685,21:45,112.18
3685,22:00,109.53
3685,22:15,98.49
3685,22:30,90.59
3685,22:45,83.84
3685,23:00,77.20
3685,23:15,67.35
3685,23:30,62.40
3685,23:45,52.11
3804,00:00,25.69
3804,00:15,23.52
3804,00:30,19.02
3804,00:45,15.06
3804,01:00,12.88
3804,01:15,10.94
3804,01:30,9.38
3804,01:45,9.27
3804,02:00,6.35
3804,02:15,5.83
3804,02:30,5.30
3804,02:45,5.38
3804,03:00,5.10
3804,03:15,5.10
3804,03:30,4.73
3804,03:45,4.39
3804,04:00,4.51
3804,04:15,5.68
3804,04:30,5.76
3804,04:45,7.18
3804,05:00,8.51
3804,05:15,12.06
3804,05:30,14.81
3804,05:45,21.79
3804,06:00,31.40
3804,06:15,40.51
3804,06:30,56.05
3804,06:45,73.26
3804,07:00,92.69
3804,07:15,134.46
3804,07:30,151.35
3804,07:45,173.87
3804,08:00,181.50
3804,08:15,188.36
3804,08:30,184.40
3804,08:45,183.65
3804,09:00,160.01
3804,09:15,151.68
3804,09:30,144.44
3804,09:45,144.06
3804,10:00,134.23
3804,10:15,134.98
3804,10:30,136.90
3804,10:45,143.10
3804,11:00,138.36
3804,11:15,142.26
3804,11:30,142.91
3804,11:45,150.90
3804,12:00,144.57
3804,12:15,151.65
3804,12:30,146.75
3804,12:45,146.85
3804,13:00,140.61
3804,13:15,144.56
3804,13:30,138.25
3804,13:45,144.17
3804,14:00,138.73
3804,14:15,148.27
3804,14:30,148.16
3804,14:45,157.69
3804,15:00,158.12
3804,15:15,177.28
3804,15:30,179.35
3804,15:45,184.32
3804,16:00,178.75
3804,16:15,183.43
3804,16:30,183.71
3804,16:45,180.06
3804,17:00,186.39
3804,17:15,194.01
3804,17:30,190.23
3804,17:45,190.73
3804,18:00,185.37
3804,18:15,173.78
3804,18:30,161.13
3804,18:45,144.98
3804,19:00,130.50
3804,19:15,119.04
3804,19:30,99.90
3804,19:45,85.80
3804,20:00,78.44
3804,20:15,66.83
3804,20:30,68.40
3804,20:45,62.65
3804,21:00,67.77
3804,21:15,62.03
3804,21:30,59.39
3804,21:45,54.90
3804,22:00,56.29
3804,22:15,51.34
3804,22:30,48.04
3804,22:45,42.96
3804,23:00,40.94
3804,23:15,34.52
3804,23:30,30.73
3804,23:45,26.48
3812,00:00,27.28
3812,00:15,23.28
3812,00:30,19.48
3812,00:45,19.70
3812,01:00,16.83
3812,01:15,9.24
3812,01:30,9.79
3812,01:45,6.91
3812,02:00,7.60
3812,02:15,7.43
3812,02:30,7.34
3812,02:45,7.40
3812,03:00,7.65
3812,03:15,5.98
3812,03:30,6.60
3812,03:45,5.82
3812,04:00,7.27
3812,04:15,6.00
3812,04:30,7.99
3812,04:45,9.77
3812,05:00,10.29
3812,05:15,10.10
3812,05:30,16.37
3812,05:45,27.44
3812,06:00,34.40
3812,06:15,37.77
3812,06:30,55.52
3812,06:45,66.87
3812,07:00,88.92
3812,07:15,117.02
3812,07:30,147.60
3812,07:45,149.51
3812,08:00,179.01
3812,08:15,159.86
3812,08:30,170.03
3812,08:45,170.18
3812,09:00,157.80
3812,09:15,130.62
3812,09:30,125.23
3812,09:45,124.65
3812,10:00,127.60
3812,10:15,110.03
3812,10:30,132.16
3812,10:45,111.76
3812,11:00,117.89
3812,11:15,118.57
3812,11:30,142.08
3812,11:45,131.92
3812,12:00,136.31
3812,12:15,120.94
3812,12:30,134.73
3812,12:45,126.40
3812,13:00,135.10
3812,13:15,114.64
3812,13:30,129.90
3812,13:45,130.26
3812,14:00,132.54
3812,14:15,131.02
3812,14:30,129.53
3812,14:45,139.32
3812,15:00,139.92
3812,15:15,143.73
3812,15:30,174.07
3812,15:45,172.07
3812,16:00,179.48
3812,16:15,164.23
3812,16:30,175.84
3812,16:45,155.67
3812,17:00,181.45
3812,17:15,202.66
3812,17:30,189.28
3812,17:45,171.03
3812,18:00,184.07
3812,18:15,194.25
3812,18:30,171.65
3812,18:45,131.04
3812,19:00,122.49
3812,19:15,108.52
3812,19:30,105.15
3812,19:45,86.24
3812,20:00,74.58
3812,20:15,67.96
3812,20:30,72.98
3812,20:45,56.01
3812,21:00,66.02
3812,21:15,58.52
3812,21:30,55.81
3812,21:45,53.57
3812,22:00,69.16
3812,22:15,44.69
3812,22:30,47.06
3812,22:45,37.42
3812,23:00,45.77
3812,23:15,28.80
3812,23:30,29.52
3812,23:45,20.73
4030,00:00,36.05
4030,00:15,33.52
4030,00:30,28.70
4030,00:45,22.68
4030,01:00,18.78
4030,01:15,16.80
4030,01:30,15.39
4030,01:45,12.25
4030,02:00,12.26
4030,02:15,11.02
4030,02:30,10.12
4030,02:45,10.68
4030,03:00,9.76
4030,03:15,9.33
4030,03:30,8.86
4030,03:45,7.37
4030,04:00,8.27
4030,04:15,8.20
4030,04:30,8.55
4030,04:45,9.68
4030,05:00,12.54
4030,05:15,13.30
4030,05:30,20.13
4030,05:45,22.87
4030,06:00,31.49
4030,06:15,38.41
4030,06:30,57.63
4030,06:45,60.99
4030,07:00,73.00
4030,07:15,83.84
4030,07:30,94.24
4030,07:45,101.43
4030,08:00,103.02
4030,08:15,110.02
4030,08:30,113.90
4030,08:45,115.13
4030,09:00,106.83
4030,09:15,101.10
4030,09:30,109.29
4030,09:45,103.12
4030,10:00,107.39
4030,10:15,110.94
4030,10:30,114.22
4030,10:45,113.46
4030,11:00,112.86
4030,11:15,117.35
4030,11:30,121.20
4030,11:45,116.23
4030,12:00,124.28
4030,12:15,125.10
4030,12:30,129.10
4030,12:45,123.09
4030,13:00,128.34
4030,13:15,125.24
4030,13:30,128.96
4030,13:45,122.35
4030,14:00,125.11
4030,14:15,128.74
4030,14:30,125.53
4030,14:45,128.60
4030,15:00,136.22
4030,15:15,141.87
4030,15:30,147.85
4030,15:45,145.86
4030,16:00,153.67
4030,16:15,157.45
4030,16:30,157.47
4030,16:45,154.48
4030,17:00,161.91
4030,17:15,170.63
4030,17:30,166.92
4030,17:45,167.74
4030,18:00,166.38
4030,18:15,152.58
4030,18:30,147.67
4030,18:45,131.31
4030,19:00,117.09
4030,19:15,109.65
4030,19:30,98.61
4030,19:45,91.34
4030,20:00,85.87
4030,20:15,81.44
4030,20:30,79.04
4030,20:45,77.46
4030,21:00,80.33
4030,21:15,79.13
4030,21:30,75.77
4030,21:45,73.51
4030,22:00,74.45
4030,22:15,65.84
4030,22:30,58.74
4030,22:45,58.55
4030,23:00,53.96
4030,23:15,47.45
4030,23:30,42.78
4030,23:45,34.67
4032,00:00,32.44
4032,00:15,29.99
4032,00:30,23.47
4032,00:45,20.10
4032,01:00,17.14
4032,01:15,14.81
4032,01:30,13.46
4032,01:45,10.94
4032,02:00,10.31
4032,02:15,9.23
4032,02:30,8.28
4032,02:45,9.16
4032,03:00,8.44
4032,03:15,8.65
4032,03:30,8.31
4032,03:45,7.72
4032,04:00,7.87
4032,04:15,8.46
4032,04:30,10.43
4032,04:45,14.16
4032,05:00,15.06
4032,05:15,19.13
4032,05:30,28.35
4032,05:45,34.50
4032,06:00,48.32
4032,06:15,69.90
4032,06:30,98.35
4032,06:45,112.23
4032,07:00,125.13
4032,07:15,152.90
4032,07:30,175.04
4032,07:45,180.16
4032,08:00,188.79
4032,08:15,193.66
4032,08:30,187.26
4032,08:45,182.21
4032,09:00,166.71
4032,09:15,160.13
4032,09:30,156.77
4032,09:45,146.94
4032,10:00,148.16
4032,10:15,151.94
4032,10:30,151.03
4032,10:45,141.40
4032,11:00,146.34
4032,11:15,147.06
4032,11:30,150.77
4032,11:45,149.40
4032,12:00,155.41
4032,12:15,157.03
4032,12:30,156.78
4032,12:45,153.44
4032,13:00,154.14
4032,13:15,153.86
4032,13:30,153.45
4032,13:45,148.17
4032,14:00,149.31
4032,14:15,153.52
4032,14:30,152.86
4032,14:45,161.65
4032,15:00,167.73
4032,15:15,178.70
4032,15:30,182.73
4032,15:45,187.78
4032,16:00,183.77
4032,16:15,184.02
4032,16:30,185.16
4032,16:45,183.97
4032,17:00,187.94
4032,17:15,201.56
4032,17:30,199.71
4032,17:45,199.73
4032,18:00,193.07
4032,18:15,184.60
4032,18:30,171.40
4032,18:45,155.85
4032,19:00,147.64
4032,19:15,134.78
4032,19:30,117.57
4032,19:45,107.36
4032,20:00,98.58
4032,20:15,90.96
4032,20:30,87.52
4032,20:45,86.45
4032,21:00,86.15
4032,21:15,84.21
4032,21:30,80.47
4032,21:45,78.84
4032,22:00,75.91
4032,22:15,68.85
4032,22:30,63.07
4032,22:45,60.14
4032,23:00,52.27
4032,23:15,45.68
4032,23:30,40.08
4032,23:45,35.61
4034,00:00,37.86
4034,00:15,33.98
4034,00:30,27.70
4034,00:45,23.21
4034,01:00,20.29
4034,01:15,17.32
4034,01:30,16.06
4034,01:45,12.14
4034,02:00,11.75
4034,02:15,11.19
4034,02:30,10.06
4034,02:45,10.21
4034,03:00,10.54
4034,03:15,9.43
4034,03:30,9.88
4034,03:45,8.73
4034,04:00,8.15
4034,04:15,9.53
4034,04:30,11.59
4034,04:45,15.18
4034,05:00,16.90
4034,05:15,21.51
4034,05:30,28.47
4034,05:45,37.82
4034,06:00,50.23
4034,06:15,71.91
4034,06:30,101.37
4034,06:45,118.05
4034,07:00,131.92
4034,07:15,154.27
4034,07:30,177.15
4034,07:45,185.39
4034,08:00,183.07
4034,08:15,192.24
4034,08:30,188.40
4034,08:45,180.85
4034,09:00,170.80
4034,09:15,168.83
4034,09:30,166.76
4034,09:45,163.84
4034,10:00,157.50
4034,10:15,161.52
4034,10:30,158.86
4034,10:45,160.97
4034,11:00,156.24
4034,11:15,162.09
4034,11:30,164.90
4034,11:45,166.47
4034,12:00,166.65
4034,12:15,171.73
4034,12:30,169.08
4034,12:45,166.07
4034,13:00,164.00
4034,13:15,164.42
4034,13:30,166.54
4034,13:45,161.68
4034,14:00,159.28
4034,14:15,163.34
4034,14:30,165.00
4034,14:45,171.44
4034,15:00,179.83
4034,15:15,185.23
4034,15:30,175.11
4034,15:45,187.38
4034,16:00,189.18
4034,16:15,188.16
4034,16:30,192.72
4034,16:45,190.44
4034,17:00,195.94
4034,17:15,207.61
4034,17:30,207.94
4034,17:45,204.87
4034,18:00,194.64
4034,18:15,190.06
4034,18:30,177.02
4034,18:45,167.10
4034,19:00,153.02
4034,19:15,142.96
4034,19:30,124.68
4034,19:45,113.56
4034,20:00,102.31
4034,20:15,97.61
4034,20:30,94.44
4034,20:45,93.44
4034,21:00,93.98
4034,21:15,91.65
4034,21:30,88.14
4034,21:45,85.27
4034,22:00,84.06
4034,22:15,76.71
4034,22:30,69.35
4034,22:45,65.84
4034,23:00,59.17
4034,23:15,51.78
4034,23:30,44.28
4034,23:45,39.37
4035,00:00,39.36
4035,00:15,35.78
4035,00:30,27.91
4035,00:45,24.75
4035,01:00,20.96
4035,01:15,18.85
4035,01:30,16.07
4035,01:45,12.36
4035,02:00,12.00
4035,02:15,11.52
4035,02:30,10.28
4035,02:45,10.74
4035,03:00,11.16
4035,03:15,9.85
4035,03:30,10.22
4035,03:45,9.25
4035,04:00,8.87
4035,04:15,9.81
4035,04:30,11.06
4035,04:45,13.12
4035,05:00,16.02
4035,05:15,21.69
4035,05:30,30.50
4035,05:45,38.03
4035,06:00,51.09
4035,06:15,71.47
4035,06:30,103.30
4035,06:45,121.44
4035,07:00,132.47
4035,07:15,153.66
4035,07:30,161.80
4035,07:45,165.66
4035,08:00,165.51
4035,08:15,172.36
4035,08:30,174.17
4035,08:45,166.07
4035,09:00,156.67
4035,09:15,160.88
4035,09:30,160.60
4035,09:45,156.99
4035,10:00,148.81
4035,10:15,151.42
4035,10:30,149.48
4035,10:45,150.80
4035,11:00,146.49
4035,11:15,150.48
4035,11:30,154.30
4035,11:45,154.80
4035,12:00,156.65
4035,12:15,161.42
4035,12:30,157.67
4035,12:45,156.49
4035,13:00,155.83
4035,13:15,154.76
4035,13:30,156.12
4035,13:45,154.97
4035,14:00,151.55
4035,14:15,156.17
4035,14:30,155.54
4035,14:45,163.07
4035,15:00,167.49
4035,15:15,176.67
4035,15:30,169.85
4035,15:45,174.79
4035,16:00,173.88
4035,16:15,176.34
4035,16:30,182.78
4035,16:45,182.76
4035,17:00,186.24
4035,17:15,194.52
4035,17:30,191.55
4035,17:45,187.98
4035,18:00,185.06
4035,18:15,182.56
4035,18:30,169.08
4035,18:45,160.74
4035,19:00,148.16
4035,19:15,139.62
4035,19:30,123.73
4035,19:45,111.06
4035,20:00,103.07
4035,20:15,96.56
4035,20:30,94.49
4035,20:45,89.60
4035,21:00,93.45
4035,21:15,89.61
4035,21:30,86.55
4035,21:45,84.85
4035,22:00,81.67
4035,22:15,75.68
4035,22:30,71.48
4035,22:45,66.15
4035,23:00,60.59
4035,23:15,54.60
4035,23:30,46.64
4035,23:45,41.06
4040,00:00,33.42
4040,00:15,28.85
4040,00:30,24.86
4040,00:45,21.72
4040,01:00,18.96
4040,01:15,16.54
4040,01:30,14.66
4040,01:45,13.80
4040,02:00,12.06
4040,02:15,11.31
4040,02:30,10.56
4040,02:45,11.53
4040,03:00,11.06
4040,03:15,10.14
4040,03:30,10.01
4040,03:45,10.04
4040,04:00,9.88
4040,04:15,10.72
4040,04:30,11.53
4040,04:45,13.54
4040,05:00,15.06
4040,05:15,20.74
4040,05:30,26.05
4040,05:45,32.99
4040,06:00,40.28
4040,06:15,54.05
4040,06:30,68.23
4040,06:45,77.66
4040,07:00,84.05
4040,07:15,94.86
4040,07:30,106.03
4040,07:45,112.65
4040,08:00,113.89
4040,08:15,117.51
4040,08:30,117.05
4040,08:45,113.84
4040,09:00,104.18
4040,09:15,101.80
4040,09:30,101.26
4040,09:45,102.20
4040,10:00,98.03
4040,10:15,101.01
4040,10:30,101.24
4040,10:45,101.19
4040,11:00,102.61
4040,11:15,101.87
4040,11:30,101.88
4040,11:45,104.86
4040,12:00,102.99
4040,12:15,103.74
4040,12:30,101.66
4040,12:45,102.59
4040,13:00,100.92
4040,13:15,100.63
4040,13:30,100.44
4040,13:45,101.00
4040,14:00,100.37
4040,14:15,101.78
4040,14:30,99.97
4040,14:45,102.76
4040,15:00,101.47
4040,15:15,102.35
4040,15:30,102.28
4040,15:45,102.37
4040,16:00,104.39
4040,16:15,106.04
4040,16:30,113.82
4040,16:45,112.72
4040,17:00,119.22
4040,17:15,120.59
4040,17:30,120.15
4040,17:45,120.34
4040,18:00,118.90
4040,18:15,113.64
4040,18:30,105.95
4040,18:45,103.20
4040,19:00,99.14
4040,19:15,92.76
4040,19:30,85.52
4040,19:45,78.53
4040,20:00,74.83
4040,20:15,68.34
4040,20:30,65.70
4040,20:45,65.61
4040,21:00,69.98
4040,21:15,65.94
4040,21:30,62.73
4040,21:45,60.56
4040,22:00,59.62
4040,22:15,56.81
4040,22:30,54.64
4040,22:45,49.09
4040,23:00,45.86
4040,23:15,41.77
4040,23:30,38.08
4040,23:45,32.90
4043,00:00,48.11
4043,00:15,42.31
4043,00:30,36.24
4043,00:45,31.94
4043,01:00,26.78
4043,01:15,22.86
4043,01:30,20.67
4043,01:45,18.09
4043,02:00,16.23
4043,02:15,15.46
4043,02:30,14.45
4043,02:45,14.17
4043,03:00,13.56
4043,03:15,13.75
4043,03:30,12.53
4043,03:45,13.14
4043,04:00,13.60
4043,04:15,13.86
4043,04:30,15.42
4043,04:45,21.23
4043,05:00,21.26
4043,05:15,31.35
4043,05:30,45.95
4043,05:45,62.51
4043,06:00,74.07
4043,06:15,109.78
4043,06:30,143.48
4043,06:45,160.27
4043,07:00,173.18
4043,07:15,197.81
4043,07:30,212.98
4043,07:45,211.47
4043,08:00,208.13
4043,08:15,214.12
4043,08:30,218.78
4043,08:45,217.52
4043,09:00,197.16
4043,09:15,195.90
4043,09:30,196.11
4043,09:45,191.74
4043,10:00,184.56
4043,10:15,182.30
4043,10:30,187.47
4043,10:45,185.36
4043,11:00,180.32
4043,11:15,188.47
4043,11:30,192.81
4043,11:45,192.04
4043,12:00,190.29
4043,12:15,195.44
4043,12:30,196.03
4043,12:45,190.35
4043,13:00,189.80
4043,13:15,189.33
4043,13:30,189.48
4043,13:45,186.12
4043,14:00,183.55
4043,14:15,185.31
4043,14:30,188.65
4043,14:45,188.81
4043,15:00,193.57
4043,15:15,196.73
4043,15:30,202.07
4043,15:45,200.27
4043,16:00,205.93
4043,16:15,216.73
4043,16:30,222.28
4043,16:45,226.14
4043,17:00,232.52
4043,17:15,245.15
4043,17:30,245.95
4043,17:45,242.29
4043,18:00,236.24
4043,18:15,228.59
4043,18:30,213.06
4043,18:45,201.31
4043,19:00,183.33
4043,19:15,171.06
4043,19:30,151.88
4043,19:45,133.77
4043,20:00,118.97
4043,20:15,114.38
4043,20:30,107.93
4043,20:45,104.30
4043,21:00,105.90
4043,21:15,105.96
4043,21:30,99.15
4043,21:45,102.31
4043,22:00,95.16
4043,22:15,93.35
4043,22:30,86.60
4043,22:45,80.81
4043,23:00,72.71
4043,23:15,66.06
4043,23:30,58.63
4043,23:45,51.52
4051,00:00,13.90
4051,00:15,12.80
4051,00:30,11.06
4051,00:45,8.48
4051,01:00,7.28
4051,01:15,6.26
4051,01:30,6.10
4051,01:45,4.84
4051,02:00,4.34
4051,02:15,4.23
4051,02:30,3.71
4051,02:45,3.90
4051,03:00,3.76
4051,03:15,3.40
4051,03:30,3.85
4051,03:45,3.19
4051,04:00,3.01
4051,04:15,3.54
4051,04:30,3.60
4051,04:45,5.10
4051,05:00,5.22
4051,05:15,7.57
4051,05:30,8.44
4051,05:45,12.66
4051,06:00,14.56
4051,06:15,19.35
4051,06:30,26.96
4051,06:45,34.90
4051,07:00,44.97
4051,07:15,60.15
4051,07:30,72.29
4051,07:45,79.99
4051,08:00,83.81
4051,08:15,85.38
4051,08:30,86.38
4051,08:45,92.94
4051,09:00,80.58
4051,09:15,72.75
4051,09:30,70.30
4051,09:45,66.40
4051,10:00,67.22
4051,10:15,69.88
4051,10:30,71.30
4051,10:45,67.14
4051,11:00,72.06
4051,11:15,73.14
4051,11:30,73.72
4051,11:45,74.91
4051,12:00,74.76
4051,12:15,76.95
4051,12:30,75.04
4051,12:45,72.80
4051,13:00,71.32
4051,13:15,72.35
4051,13:30,70.95
4051,13:45,69.73
4051,14:00,69.33
4051,14:15,72.15
4051,14:30,70.43
4051,14:45,75.26
4051,15:00,83.12
4051,15:15,88.65
4051,15:30,87.80
4051,15:45,86.89
4051,16:00,86.87
4051,16:15,83.28
4051,16:30,82.74
4051,16:45,84.48
4051,17:00,88.80
4051,17:15,93.47
4051,17:30,89.82
4051,17:45,89.32
4051,18:00,88.49
4051,18:15,83.30
4051,18:30,77.14
4051,18:45,72.20
4051,19:00,65.42
4051,19:15,58.78
4051,19:30,52.95
4051,19:45,46.30
4051,20:00,43.85
4051,20:15,39.92
4051,20:30,37.82
4051,20:45,37.68
4051,21:00,36.48
4051,21:15,36.43
4051,21:30,34.24
4051,21:45,30.95
4051,22:00,29.80
4051,22:15,27.98
4051,22:30,25.57
4051,22:45,23.34
4051,23:00,21.20
4051,23:15,19.00
4051,23:30,17.92
4051,23:45,15.10
4057,00:00,15.99
4057,00:15,14.37
4057,00:30,11.02
4057,00:45,9.38
4057,01:00,8.20
4057,01:15,7.23
4057,01:30,6.19
4057,01:45,5.34
4057,02:00,4.80
4057,02:15,4.30
4057,02:30,3.65
4057,02:45,4.31
4057,03:00,3.56
4057,03:15,3.25
4057,03:30,3.37
4057,03:45,4.52
4057,04:00,4.30
4057,04:15,4.28
4057,04:30,5.45
4057,04:45,6.40
4057,05:00,7.28
4057,05:15,7.95
4057,05:30,10.45
4057,05:45,15.55
4057,06:00,18.27
4057,06:15,28.61
4057,06:30,42.25
4057,06:45,53.16
4057,07:00,73.34
4057,07:15,99.89
4057,07:30,122.29
4057,07:45,140.29
4057,08:00,153.13
4057,08:15,156.51
4057,08:30,161.49
4057,08:45,163.15
4057,09:00,128.77
4057,09:15,122.00
4057,09:30,111.16
4057,09:45,106.30
4057,10:00,108.84
4057,10:15,112.24
4057,10:30,110.27
4057,10:45,112.33
4057,11:00,107.49
4057,11:15,111.68
4057,11:30,112.63
4057,11:45,114.59
4057,12:00,120.22
4057,12:15,118.43
4057,12:30,115.61
4057,12:45,115.08
4057,13:00,109.05
4057,13:15,111.48
4057,13:30,109.67
4057,13:45,109.10
4057,14:00,110.26
4057,14:15,116.84
4057,14:30,114.83
4057,14:45,121.43
4057,15:00,134.10
4057,15:15,144.54
4057,15:30,157.07
4057,15:45,162.36
4057,16:00,149.43
4057,16:15,144.65
4057,16:30,144.71
4057,16:45,148.95
4057,17:00,159.52
4057,17:15,157.50
4057,17:30,160.31
4057,17:45,155.17
4057,18:00,162.91
4057,18:15,145.64
4057,18:30,132.60
4057,18:45,122.11
4057,19:00,116.36
4057,19:15,98.57
4057,19:30,83.84
4057,19:45,77.48
4057,20:00,72.75
4057,20:15,65.09
4057,20:30,61.47
4057,20:45,59.84
4057,21:00,61.80
4057,21:15,56.05
4057,21:30,50.19
4057,21:45,48.20
4057,22:00,46.27
4057,22:15,42.03
4057,22:30,37.66
4057,22:45,33.86
4057,23:00,29.44
4057,23:15,25.05
4057,23:30,20.55
4057,23:45,18.19
4063,00:00,21.58
4063,00:15,18.35
4063,00:30,16.23
4063,00:45,13.60
4063,01:00,11.42
4063,01:15,10.03
4063,01:30,8.56
4063,01:45,7.52
4063,02:00,6.95
4063,02:15,6.47
4063,02:30,6.02
4063,02:45,5.61
4063,03:00,6.03
4063,03:15,5.15
4063,03:30,5.41
4063,03:45,5.81
4063,04:00,5.47
4063,04:15,6.76
4063,04:30,6.98
4063,04:45,8.61
4063,05:00,9.25
4063,05:15,11.30
4063,05:30,14.31
4063,05:45,19.77
4063,06:00,24.65
4063,06:15,34.94
4063,06:30,51.81
4063,06:45,67.12
4063,07:00,83.84
4063,07:15,101.31
4063,07:30,116.66
4063,07:45,126.10
4063,08:00,130.21
4063,08:15,130.52
4063,08:30,132.60
4063,08:45,135.29
4063,09:00,125.90
4063,09:15,126.07
4063,09:30,121.90
4063,09:45,124.60
4063,10:00,121.30
4063,10:15,121.31
4063,10:30,123.72
4063,10:45,122.00
4063,11:00,124.79
4063,11:15,125.72
4063,11:30,128.98
4063,11:45,132.23
4063,12:00,132.48
4063,12:15,133.89
4063,12:30,130.92
4063,12:45,133.16
4063,13:00,127.72
4063,13:15,126.94
4063,13:30,126.65
4063,13:45,124.51
4063,14:00,128.35
4063,14:15,132.34
4063,14:30,131.04
4063,14:45,138.11
4063,15:00,138.21
4063,15:15,142.96
4063,15:30,135.93
4063,15:45,141.32
4063,16:00,142.00
4063,16:15,144.26
4063,16:30,142.87
4063,16:45,147.36
4063,17:00,151.29
4063,17:15,156.50
4063,17:30,157.34
4063,17:45,156.32
4063,18:00,153.69
4063,18:15,147.08
4063,18:30,136.64
4063,18:45,127.78
4063,19:00,120.29
4063,19:15,109.79
4063,19:30,95.38
4063,19:45,86.81
4063,20:00,80.06
4063,20:15,74.72
4063,20:30,70.86
4063,20:45,70.73
4063,21:00,71.55
4063,21:15,66.24
4063,21:30,60.84
4063,21:45,57.56
4063,22:00,55.39
4063,22:15,52.42
4063,22:30,46.24
4063,22:45,42.77
4063,23:00,38.58
4063,23:15,32.74
4063,23:30,27.46
4063,23:45,23.89
4262,00:00,72.73
4262,00:15,62.42
4262,00:30,57.12
4262,00:45,54.00
4262,01:00,49.81
4262,01:15,46.31
4262,01:30,39.46
4262,01:45,35.81
4262,02:00,34.12
4262,02:15,30.65
4262,02:30,29.31
4262,02:45,29.00
4262,03:00,28.38
4262,03:15,25.54
4262,03:30,23.92
4262,03:45,23.77
4262,04:00,23.77
4262,04:15,22.35
4262,04:30,20.88
4262,04:45,23.46
4262,05:00,22.42
4262,05:15,22.12
4262,05:30,25.12
4262,05:45,32.12
4262,06:00,36.35
4262,06:15,43.31
4262,06:30,58.35
4262,06:45,71.62
4262,07:00,80.96
4262,07:15,96.69
4262,07:30,113.27
4262,07:45,134.77
4262,08:00,142.35
4262,08:15,152.73
4262,08:30,151.58
4262,08:45,150.88
4262,09:00,125.92
4262,09:15,125.62
4262,09:30,132.04
4262,09:45,131.31
4262,10:00,134.00
4262,10:15,136.15
4262,10:30,146.62
4262,10:45,149.00
4262,11:00,151.85
4262,11:15,158.23
4262,11:30,164.96
4262,11:45,170.65
4262,12:00,175.81
4262,12:15,175.73
4262,12:30,181.69
4262,12:45,176.77
4262,13:00,184.15
4262,13:15,176.12
4262,13:30,178.42
4262,13:45,175.88
4262,14:00,182.92
4262,14:15,187.92
4262,14:30,181.38
4262,14:45,194.19
4262,15:00,212.42
4262,15:15,218.46
4262,15:30,212.92
4262,15:45,211.73
4262,16:00,223.58
4262,16:15,227.38
4262,16:30,251.19
4262,16:45,256.35
4262,17:00,287.69
4262,17:15,313.38
4262,17:30,298.65
4262,17:45,317.73
4262,18:00,297.88
4262,18:15,284.54
4262,18:30,239.31
4262,18:45,214.15
4262,19:00,196.00
4262,19:15,173.12
4262,19:30,162.38
4262,19:45,138.15
